symbol,sectorCode,mapMethod,confidenceGrade
BSY,SOFTWARE,EXPLICIT,A
BNGO,BIO,RULE,B
BUUU,CONSUMER,ML_NAME_IMPUTED,C3
BMEA,BIO,ML_NAME_IMPUTED,C3
BTSG,HEALTH_SVC,RULE,B
BTBT,SOFTWARE,RULE,B
BTQ,IT_HW,RULE,B
BSBK,FINANCE,RULE,B
BSRR,FINANCE,RULE,B
BYND,CONSUMER,RULE,B
BTCT,SOFTWARE,RULE,B
BTTC,SHIP_DEF,ML_NAME_IMPUTED,C2
BRAI,CONSUMER,ML_NAME_IMPUTED,C3
BRAG,TELCO_MEDIA,RULE,B
BVC,CONSTRUCT,ML_NAME_IMPUTED,C3
BMGL,HEALTH_SVC,RULE,B
BOKF,FINANCE,RULE,B
BVS,SOFTWARE,ML_NAME_IMPUTED,C2
BOLT,BIO,RULE,B
BWB,FINANCE,RULE,B
BMHL,SOFTWARE,ML_NAME_IMPUTED,C3
BOLD,BIO,RULE,B
BYAH,IT_HW,RULE,B
BWMN,TELCO_MEDIA,ML_NAME_IMPUTED,C3
BPOP,CONSUMER,ML_NAME_IMPUTED,C3
BNKK,SEMI,ML_NAME_IMPUTED,C3
BRTX,BIO,ML_NAME_IMPUTED,C3
BYRN,IT_HW,RULE,B
BRTM,IT_HW,RULE,B
BSVN,FINANCE,ML_NAME_IMPUTED,C2
BSET,SHIP_DEF,RULE,B
BRVE,BIO,RULE,B
BLZE,CONSUMER,ML_NAME_IMPUTED,C3
BYSI,SOFTWARE,ML_NAME_IMPUTED,C3
BOOM,CONSTRUCT,ML_NAME_IMPUTED,C3
BRUN,SOFTWARE,ML_NAME_IMPUTED,C2
CABA,BIO,RULE,B
BZFD,SOFTWARE,ML_NAME_IMPUTED,C2
BRFH,CONSUMER,RULE,B
CAAS,AUTO,RULE,B
BPRN,FINANCE,RULE,B
BREZ,FINANCE,RULE,B
CACC,FINANCE,RULE,B
BSIN,SHIP_DEF,RULE,B
BXBL,SEMI,ML_NAME_IMPUTED,C3
BOSC,IT_HW,RULE,B
BTLN,SOFTWARE,RULE,B
BYFC,FINANCE,RULE,B
BMM,CHEM_STEEL,RULE,B
BRZE,SOFTWARE,ML_NAME_IMPUTED,C2
BNAI,IT_HW,RULE,B
BNC,SHIP_DEF,RULE,B
BTMD,BIO,ML_NAME_IMPUTED,C3
BODI,TELCO_MEDIA,ML_NAME_IMPUTED,C3
CAES,HEALTH_SVC,ML_NAME_IMPUTED,C3
BOF,CONSUMER,RULE,B
BOTJ,FINANCE,RULE,B
BON,BIO,ML_NAME_IMPUTED,C3
BWEN,ENERGY,ML_NAME_IMPUTED,C3
BMRC,FINANCE,RULE,B
BNTC,BIO,RULE,B
CAC,CONSTRUCT,ML_NAME_IMPUTED,C3
BMRA,BIO,ML_NAME_IMPUTED,C3
BOT,SHIP_DEF,ML_NAME_IMPUTED,C3
BRKR,BATTERY,ML_NAME_IMPUTED,C3
CAI,BIO,RULE,B
BRKH,FINANCE,RULE,B
BRLT,TELCO_MEDIA,ML_NAME_IMPUTED,C3
BWFG,FINANCE,RULE,B
BMBL,CONSUMER,ML_NAME_IMPUTED,C3
CAII,FINANCE,RULE,B
BUSE,FINANCE,ML_NAME_IMPUTED,C3
BMR,SOFTWARE,ML_NAME_IMPUTED,C3
BMRN,BIO,EXPLICIT,A
BRCB,CONSUMER,RULE,B
BRID,CONSUMER,RULE,B
BRLS,CONSUMER,RULE,B
BSEM,IT_HW,RULE,B
BTCS,SEMI,ML_NAME_IMPUTED,C3
BTDR,IT_HW,RULE,B
BTOC,CONSUMER,ML_NAME_IMPUTED,C3
BULL,CHEM_STEEL,ML_NAME_IMPUTED,C3
BZAI,CONSUMER,ML_NAME_IMPUTED,C3
CADL,BIO,RULE,B
CAE,CHEM_STEEL,ML_NAME_IMPUTED,C3
CBLL,CONSUMER,ML_NAME_IMPUTED,C3
CCNE,FINANCE,RULE,B
CIIT,CONSUMER,ML_NAME_IMPUTED,C3
CDT,FINANCE,ML_NAME_IMPUTED,C3
CGEN,IT_HW,ML_NAME_IMPUTED,C3
CGEM,BIO,RULE,B
CDW,CHEM_STEEL,ML_NAME_IMPUTED,C3
CJMB,CONSUMER,ML_NAME_IMPUTED,C3
CEG,ENERGY,EXPLICIT,A
CCOI,TELCO_MEDIA,RULE,B
CAKE,SEMI,ML_NAME_IMPUTED,C2
CERT,CONSUMER,ML_NAME_IMPUTED,C3
CALM,CONSUMER,RULE,B
CBNK,FINANCE,RULE,B
CLAR,BATTERY,ML_NAME_IMPUTED,C3
CENTA,TELCO_MEDIA,ML_NAME_IMPUTED,C2
CALC,HEALTH_SVC,ML_NAME_IMPUTED,C2
CECO,IT_HW,ML_NAME_IMPUTED,C3
CD,SOFTWARE,RULE,B
CG,TELCO_MEDIA,ML_NAME_IMPUTED,C3
CLBT,SOFTWARE,ML_NAME_IMPUTED,C3
CLBK,FINANCE,RULE,B
CFFN,FINANCE,RULE,B
CETY,ENERGY,RULE,B
CETX,SOFTWARE,ML_NAME_IMPUTED,C3
CFFI,FINANCE,RULE,B
CING,SOFTWARE,ML_NAME_IMPUTED,C3
CINF,FINANCE,RULE,B
CDTG,IT_HW,RULE,B
CCAQ,FINANCE,RULE,B
CCAP,FINANCE,RULE,B
CAMT,SEMI,EXPLICIT,A
CAMP,BIO,RULE,B
CHMG,FINANCE,RULE,B
CLDX,BIO,RULE,B
CCBG,FINANCE,RULE,B
CBRL,CONSUMER,ML_NAME_IMPUTED,C3
CCTG,IT_HW,RULE,B
CBAT,ENERGY,RULE,B
CCCT,FINANCE,RULE,B
CCCC,BIO,RULE,B
CCEC,FINANCE,RULE,B
CBSH,FINANCE,RULE,B
CLFD,AUTO,ML_NAME_IMPUTED,C3
CAPS,CONSUMER,ML_NAME_IMPUTED,C3
CAPR,BIO,RULE,B
CBRS,IT_HW,RULE,B
CDXS,SOFTWARE,ML_NAME_IMPUTED,C3
CARL,AUTO,ML_NAME_IMPUTED,C3
CIRC,TELCO_MEDIA,ML_NAME_IMPUTED,C3
CARG,AUTO,EXPLICIT,A
CARE,FINANCE,RULE,B
CCEP,HEALTH_SVC,ML_NAME_IMPUTED,C3
CAST,SOFTWARE,ML_NAME_IMPUTED,C2
CASS,IT_HW,RULE,B
CBUS,SOFTWARE,ML_NAME_IMPUTED,C2
CASH,FINANCE,RULE,B
CGNT,SOFTWARE,RULE,B
CART,AUTO,ML_NAME_IMPUTED,C3
CELH,HEALTH_SVC,ML_NAME_IMPUTED,C3
CELC,SEMI,ML_NAME_IMPUTED,C3
CHRD,ENERGY,RULE,B
CATL,FINANCE,RULE,B
CCXI,FINANCE,RULE,B
CDZI,SEMI,ML_NAME_IMPUTED,C3
CHAI,SOFTWARE,RULE,B
CDIO,HEALTH_SVC,RULE,B
CISS,SEMI,ML_NAME_IMPUTED,C3
CASY,CONSUMER,ML_NAME_IMPUTED,C1
CGON,BIO,RULE,B
CISO,CONSTRUCT,ML_NAME_IMPUTED,C3
CELZ,HEALTH_SVC,RULE,B
CBFV,FINANCE,RULE,B
CELU,SOFTWARE,ML_NAME_IMPUTED,C2
CHRS,BIO,RULE,B
CATY,FINANCE,RULE,B
CHRN,ENERGY,ML_NAME_IMPUTED,C3
CCHH,SOFTWARE,ML_NAME_IMPUTED,C2
CIVB,FINANCE,RULE,B
CHCO,CONSUMER,ML_NAME_IMPUTED,C3
CHCI,CONSUMER,ML_NAME_IMPUTED,C3
CHSN,TELCO_MEDIA,ML_NAME_IMPUTED,C3
CIFR,SOFTWARE,RULE,B
CHDN,FINANCE,ML_NAME_IMPUTED,C3
CDLX,SOFTWARE,ML_NAME_IMPUTED,C3
CAR,TELCO_MEDIA,ML_NAME_IMPUTED,C3
CENT,CONSUMER,ML_NAME_IMPUTED,C2
CHTR,TELCO_MEDIA,EXPLICIT,A
CENN,HEALTH_SVC,ML_NAME_IMPUTED,C3
CEPL,ENERGY,RULE,B
CGTL,IT_HW,RULE,B
CBC,SOFTWARE,ML_NAME_IMPUTED,C2
CCLD,SOFTWARE,RULE,B
CEPF,FINANCE,ML_NAME_IMPUTED,C3
CDNA,AUTO,ML_NAME_IMPUTED,C3
CIGL,TELCO_MEDIA,ML_NAME_IMPUTED,C3
CIGI,CONSUMER,ML_NAME_IMPUTED,C3
CGCF,FINANCE,ML_NAME_IMPUTED,C3
CHEF,CONSUMER,ML_NAME_IMPUTED,C3
CBIO,BIO,RULE,B
CHGA,BATTERY,ML_NAME_IMPUTED,C3
CCB,FINANCE,RULE,B
CEPV,HEALTH_SVC,ML_NAME_IMPUTED,C3
CGTX,BIO,RULE,B
CDNS,IT_HW,RULE,B
CEPO,HEALTH_SVC,ML_NAME_IMPUTED,C3
CBK,AUTO,ML_NAME_IMPUTED,C1
CCC,IT_HW,RULE,B
CCG,TELCO_MEDIA,ML_NAME_IMPUTED,C3
CCSI,SOFTWARE,RULE,B
CDNL,CONSTRUCT,RULE,B
CDRO,CONSTRUCT,ML_NAME_IMPUTED,C3
CENX,CHEM_STEEL,EXPLICIT,A
CERS,CHEM_STEEL,ML_NAME_IMPUTED,C3
CEVA,CONSUMER,ML_NAME_IMPUTED,C3
CFBK,FINANCE,RULE,B
CGBD,FINANCE,ML_NAME_IMPUTED,C3
CGC,FINANCE,ML_NAME_IMPUTED,C3
CGNX,CHEM_STEEL,ML_NAME_IMPUTED,C3
CHKP,SOFTWARE,RULE,B
CHNR,CHEM_STEEL,ML_NAME_IMPUTED,C3
CHR,SOFTWARE,ML_NAME_IMPUTED,C3
CHRW,CONSTRUCT,EXPLICIT,A
CHYM,FINANCE,RULE,B
CMRC,CONSUMER,ML_NAME_IMPUTED,C3
CNCK,TELCO_MEDIA,ML_NAME_IMPUTED,C3
CNSY,SEMI,ML_NAME_IMPUTED,C3
CLOV,HEALTH_SVC,RULE,B
CUB,SOFTWARE,ML_NAME_IMPUTED,C2
CUE,BIO,RULE,B
CNSP,BIO,RULE,B
CODX,HEALTH_SVC,RULE,B
CNDT,SEMI,ML_NAME_IMPUTED,C2
COFS,FINANCE,RULE,B
CURX,BIO,RULE,B
CURR,TELCO_MEDIA,ML_NAME_IMPUTED,C3
CNTY,CONSUMER,RULE,B
CNTX,BIO,RULE,B
CLPT,SEMI,ML_NAME_IMPUTED,C3
CURI,SOFTWARE,ML_NAME_IMPUTED,C2
CPHC,CONSUMER,ML_NAME_IMPUTED,C3
CNEY,ENERGY,RULE,B
CPIX,BIO,RULE,B
CMCT,TELCO_MEDIA,RULE,B
CNET,IT_HW,RULE,B
CMCO,FINANCE,ML_NAME_IMPUTED,C3
CRMT,CONSTRUCT,ML_NAME_IMPUTED,C3
CTAA,FINANCE,RULE,B
CRML,CHEM_STEEL,RULE,B
CRMD,HEALTH_SVC,ML_NAME_IMPUTED,C3
COHU,SEMI,EXPLICIT,A
CTBI,FINANCE,RULE,B
CRNT,IT_HW,RULE,B
COYA,BIO,RULE,B
CTRN,CONSUMER,ML_NAME_IMPUTED,C3
CTRM,CONSTRUCT,ML_NAME_IMPUTED,C3
CLRO,AUTO,ML_NAME_IMPUTED,C3
CRNC,SEMI,ML_NAME_IMPUTED,C3
CTAS,CHEM_STEEL,ML_NAME_IMPUTED,C3
CMTL,TELCO_MEDIA,RULE,B
CROX,CONSUMER,EXPLICIT,A
CNXC,BATTERY,ML_NAME_IMPUTED,C3
COIN,FINANCE,EXPLICIT,A
CLST,FINANCE,RULE,B
CTSH,IT_HW,EXPLICIT,A
CLSK,CONSUMER,ML_NAME_IMPUTED,C3
CNXU,BIO,ML_NAME_IMPUTED,C1
CNXN,CONSUMER,ML_NAME_IMPUTED,C3
CRAQ,FINANCE,RULE,B
CSCO,IT_HW,EXPLICIT,A
CRAI,CONSUMER,ML_NAME_IMPUTED,C3
CSBR,BIO,RULE,B
CRBP,BIO,RULE,B
CMCSA,TELCO_MEDIA,EXPLICIT,A
COLL,BIO,RULE,B
CORZZ,HEALTH_SVC,ML_NAME_IMPUTED,C3
CSTL,BIO,RULE,B
COLB,IT_HW,RULE,B
COLA,FINANCE,RULE,B
CSTE,SOFTWARE,ML_NAME_IMPUTED,C3
CLGN,BIO,RULE,B
CPOP,TELCO_MEDIA,ML_NAME_IMPUTED,C3
CRSR,TELCO_MEDIA,RULE,B
CRSP,BIO,EXPLICIT,A
CME,FINANCE,EXPLICIT,A
CRBU,BIO,RULE,B
CLYM,BIO,RULE,B
CSWC,FINANCE,RULE,B
CRDO,SEMI,EXPLICIT,A
CRDL,BIO,RULE,B
CRDF,BIO,RULE,B
CRTO,SOFTWARE,ML_NAME_IMPUTED,C3
CRCT,SOFTWARE,ML_NAME_IMPUTED,C2
CNL,CHEM_STEEL,RULE,B
CSGP,CONSUMER,ML_NAME_IMPUTED,C3
CLIR,IT_HW,RULE,B
COOT,SOFTWARE,ML_NAME_IMPUTED,C3
CRUS,SEMI,ML_NAME_IMPUTED,C3
CLIK,CONSUMER,ML_NAME_IMPUTED,C3
CNOB,FINANCE,RULE,B
COO,HEALTH_SVC,EXPLICIT,A
CRWD,SOFTWARE,EXPLICIT,A
CSHR,AUTO,ML_NAME_IMPUTED,C3
CULP,CHEM_STEEL,ML_NAME_IMPUTED,C3
CPRT,CONSUMER,ML_NAME_IMPUTED,C3
CRVS,BIO,RULE,B
CPB,CONSUMER,EXPLICIT,A
CRVO,SEMI,ML_NAME_IMPUTED,C3
CRVL,CHEM_STEEL,ML_NAME_IMPUTED,C3
CREX,FINANCE,ML_NAME_IMPUTED,C3
CSIQ,ENERGY,RULE,B
CRGO,CONSTRUCT,RULE,B
COAG,BIO,RULE,B
CRWV,SOFTWARE,ML_NAME_IMPUTED,C1
CPSS,CONSUMER,RULE,B
CTKB,BIO,RULE,B
CPSH,IT_HW,RULE,B
CLMB,IT_HW,RULE,B
CORZ,HEALTH_SVC,ML_NAME_IMPUTED,C2
CORT,BIO,RULE,B
CRE,IT_HW,ML_NAME_IMPUTED,C3
CMND,BIO,ML_NAME_IMPUTED,C3
CTMX,BIO,RULE,B
COCP,BIO,RULE,B
CRIS,SHIP_DEF,ML_NAME_IMPUTED,C3
COCO,CONSUMER,ML_NAME_IMPUTED,C2
COCH,HEALTH_SVC,RULE,B
CLMT,CONSUMER,ML_NAME_IMPUTED,C3
COST,CONSUMER,EXPLICIT,A
COSM,HEALTH_SVC,RULE,B
CTNT,SOFTWARE,ML_NAME_IMPUTED,C3
CSX,CONSTRUCT,EXPLICIT,A
CMPX,BIO,RULE,B
CTNM,BIO,RULE,B
CMPR,AUTO,ML_NAME_IMPUTED,C3
CLNN,SOFTWARE,ML_NAME_IMPUTED,C3
CLNE,ENERGY,RULE,B
CLPS,SEMI,ML_NAME_IMPUTED,C3
CLRB,BIO,RULE,B
CLWT,IT_HW,RULE,B
CNTB,BIO,RULE,B
CNTN,CONSUMER,ML_NAME_IMPUTED,C3
CNVS,TELCO_MEDIA,ML_NAME_IMPUTED,C3
CODA,TELCO_MEDIA,ML_NAME_IMPUTED,C3
COGT,BIO,RULE,B
COKE,CONSUMER,ML_NAME_IMPUTED,C3
COLM,CONSUMER,ML_NAME_IMPUTED,C3
CRON,TELCO_MEDIA,ML_NAME_IMPUTED,C3
CRWS,CONSUMER,ML_NAME_IMPUTED,C3
CSAI,SOFTWARE,RULE,B
CSPI,SEMI,ML_NAME_IMPUTED,C3
CTOR,BIO,RULE,B
CTSO,CHEM_STEEL,ML_NAME_IMPUTED,C3
CTW,SOFTWARE,ML_NAME_IMPUTED,C2
CTXR,BIO,RULE,B
CUPR,SOFTWARE,ML_NAME_IMPUTED,C3
CVCO,SHIP_DEF,RULE,B
DWSN,CONSUMER,ML_NAME_IMPUTED,C3
DRIO,HEALTH_SVC,ML_NAME_IMPUTED,C2
DUOT,IT_HW,RULE,B
DOCU,SOFTWARE,EXPLICIT,A
DORM,AUTO,EXPLICIT,A
DXR,FINANCE,ML_NAME_IMPUTED,C3
CVV,CHEM_STEEL,ML_NAME_IMPUTED,C3
DDOG,SOFTWARE,EXPLICIT,A
DAIC,SEMI,ML_NAME_IMPUTED,C3
CXII,FINANCE,RULE,B
DMAC,BIO,RULE,B
DFSC,IT_HW,RULE,B
CWD,SOFTWARE,ML_NAME_IMPUTED,C2
DMRA,BIO,RULE,B
DMRC,SEMI,ML_NAME_IMPUTED,C3
DNTH,BIO,RULE,B
DERM,HEALTH_SVC,RULE,B
CV,AUTO,ML_NAME_IMPUTED,C3
CZNC,FINANCE,ML_NAME_IMPUTED,C3
DWTX,BIO,RULE,B
DAIO,IT_HW,ML_NAME_IMPUTED,C3
DRMA,BIO,RULE,B
DH,HEALTH_SVC,RULE,B
DNUT,CONSUMER,ML_NAME_IMPUTED,C3
CVGI,AUTO,RULE,B
DFDV,CONSUMER,ML_NAME_IMPUTED,C3
DJT,TELCO_MEDIA,RULE,B
DFTX,BIO,RULE,B
DKI,SOFTWARE,ML_NAME_IMPUTED,C2
DLPN,TELCO_MEDIA,RULE,B
DCOY,BIO,RULE,B
DAKT,HEALTH_SVC,ML_NAME_IMPUTED,C3
CZR,TELCO_MEDIA,RULE,B
DLO,SOFTWARE,ML_NAME_IMPUTED,C3
DTSS,IT_HW,RULE,B
DTST,IT_HW,ML_NAME_IMPUTED,C3
DETX,SHIP_DEF,RULE,B
DGICB,TELCO_MEDIA,ML_NAME_IMPUTED,C3
DGICA,TELCO_MEDIA,ML_NAME_IMPUTED,C3
DGXX,ENERGY,RULE,B
DLTH,SOFTWARE,ML_NAME_IMPUTED,C2
CYPH,IT_HW,RULE,B
CYAB,SOFTWARE,ML_NAME_IMPUTED,C3
DEFT,IT_HW,RULE,B
CVKD,BIO,RULE,B
DCBO,CHEM_STEEL,ML_NAME_IMPUTED,C2
CYRX,CONSTRUCT,ML_NAME_IMPUTED,C3
CVLT,IT_HW,RULE,B
DOO,SOFTWARE,ML_NAME_IMPUTED,C3
DTCX,SOFTWARE,ML_NAME_IMPUTED,C3
DLTR,CONSUMER,EXPLICIT,A
DCTH,IT_HW,RULE,B
DOX,SOFTWARE,ML_NAME_IMPUTED,C3
DIOD,SEMI,ML_NAME_IMPUTED,C3
CXAI,SOFTWARE,ML_NAME_IMPUTED,C1
DOMH,CONSUMER,ML_NAME_IMPUTED,C3
DPU,SOFTWARE,ML_NAME_IMPUTED,C2
DOMO,SOFTWARE,ML_NAME_IMPUTED,C2
DPZ,CONSUMER,EXPLICIT,A
DRCT,SOFTWARE,RULE,B
DFLI,ENERGY,RULE,B
CYTK,SEMI,ML_NAME_IMPUTED,C3
CYCU,SOFTWARE,ML_NAME_IMPUTED,C3
DRH,HEALTH_SVC,RULE,B
DRK,IT_HW,RULE,B
DRUG,BIO,RULE,B
DSWL,SHIP_DEF,RULE,B
DASH,CONSUMER,ML_NAME_IMPUTED,C3
DGNX,SOFTWARE,ML_NAME_IMPUTED,C3
CZWI,FINANCE,RULE,B
DUKR,SHIP_DEF,RULE,B
CZFS,FINANCE,RULE,B
DBX,SOFTWARE,ML_NAME_IMPUTED,C2
DSP,IT_HW,RULE,B
DLHC,CONSUMER,ML_NAME_IMPUTED,C3
DNLI,BIO,RULE,B
DLXY,SOFTWARE,ML_NAME_IMPUTED,C3
DXPE,BATTERY,ML_NAME_IMPUTED,C2
CWBC,FINANCE,RULE,B
DSY,SOFTWARE,RULE,B
DRTS,HEALTH_SVC,RULE,B
DIBS,CONSUMER,ML_NAME_IMPUTED,C3
DCGO,SOFTWARE,ML_NAME_IMPUTED,C3
DCX,SOFTWARE,RULE,B
DTI,SHIP_DEF,ML_NAME_IMPUTED,C3
DVLT,SOFTWARE,RULE,B
DFNS,SHIP_DEF,RULE,B
DXCM,HEALTH_SVC,EXPLICIT,A
CXDO,SEMI,ML_NAME_IMPUTED,C3
DHCNL,HEALTH_SVC,RULE,B
CVRX,SOFTWARE,ML_NAME_IMPUTED,C3
DRVN,CONSUMER,RULE,B
CVBF,FINANCE,RULE,B
DPRO,CHEM_STEEL,ML_NAME_IMPUTED,C3
DAVE,SOFTWARE,ML_NAME_IMPUTED,C2
DBGI,SOFTWARE,RULE,B
CWCO,SHIP_DEF,ML_NAME_IMPUTED,C3
CWST,IT_HW,RULE,B
CYN,SOFTWARE,ML_NAME_IMPUTED,C3
DARE,BIO,RULE,B
DGII,SHIP_DEF,ML_NAME_IMPUTED,C3
DHC,HEALTH_SVC,RULE,B
DJCO,CHEM_STEEL,ML_NAME_IMPUTED,C3
DKNG,SOFTWARE,ML_NAME_IMPUTED,C2
DOGZ,TELCO_MEDIA,ML_NAME_IMPUTED,C3
DRS,CONSUMER,ML_NAME_IMPUTED,C3
DSGN,BIO,RULE,B
DSGR,IT_HW,RULE,B
DSGX,IT_HW,RULE,B
DTIL,BIO,RULE,B
DUO,IT_HW,RULE,B
DUOL,SOFTWARE,EXPLICIT,A
DXLG,TELCO_MEDIA,ML_NAME_IMPUTED,C3
ECHO,BATTERY,ML_NAME_IMPUTED,C3
EYE,TELCO_MEDIA,ML_NAME_IMPUTED,C3
EPRX,BIO,RULE,B
EFOI,ENERGY,RULE,B
EDIT,BIO,EXPLICIT,A
ENPH,ENERGY,RULE,B
EJH,CONSUMER,RULE,B
EWAV,FINANCE,RULE,B
EGBN,FINANCE,RULE,B
EXTR,IT_HW,RULE,B
EWBC,FINANCE,RULE,B
DYN,BIO,RULE,B
EOSE,BATTERY,EXPLICIT,A
EPSM,IT_HW,ML_NAME_IMPUTED,C3
EPSN,ENERGY,RULE,B
EHTH,HEALTH_SVC,ML_NAME_IMPUTED,C1
EZGO,IT_HW,RULE,B
ELE,CHEM_STEEL,RULE,B
ESLA,BIO,RULE,B
EVRG,ENERGY,EXPLICIT,A
EFSC,FINANCE,RULE,B
EWTX,BIO,RULE,B
EFSI,FINANCE,RULE,B
ENSC,BIO,RULE,B
ELOG,IT_HW,ML_NAME_IMPUTED,C3
EML,CONSUMER,ML_NAME_IMPUTED,C3
ERIE,TELCO_MEDIA,ML_NAME_IMPUTED,C3
ERII,ENERGY,RULE,B
ELMT,TELCO_MEDIA,ML_NAME_IMPUTED,C3
EU,ENERGY,RULE,B
EXEL,SEMI,ML_NAME_IMPUTED,C3
EMPD,SOFTWARE,RULE,B
EFTY,FINANCE,RULE,B
EMBC,CHEM_STEEL,ML_NAME_IMPUTED,C3
EURK,FINANCE,RULE,B
ENTX,BIO,RULE,B
ELPW,ENERGY,RULE,B
EXFY,SOFTWARE,ML_NAME_IMPUTED,C2
EHGO,SOFTWARE,ML_NAME_IMPUTED,C2
ETON,BIO,RULE,B
ELOX,BIO,RULE,B
ETOR,TELCO_MEDIA,ML_NAME_IMPUTED,C2
ENTA,BIO,RULE,B
EMAT,CHEM_STEEL,RULE,B
EQIX,CONSUMER,ML_NAME_IMPUTED,C3
ERNA,BIO,RULE,B
EDRY,CHEM_STEEL,ML_NAME_IMPUTED,C3
EDBL,FINANCE,ML_NAME_IMPUTED,C3
ENVX,BATTERY,EXPLICIT,A
EUDA,HEALTH_SVC,RULE,B
EGHT,SHIP_DEF,ML_NAME_IMPUTED,C3
ELBM,BATTERY,RULE,B
ESOA,ENERGY,RULE,B
EBMT,FINANCE,RULE,B
EIKN,BIO,RULE,B
ELAB,SOFTWARE,ML_NAME_IMPUTED,C3
EXYN,IT_HW,RULE,B
DYNC,SOFTWARE,ML_NAME_IMPUTED,C3
ECPG,FINANCE,RULE,B
ENVB,BIO,RULE,B
ETRA,BIO,RULE,B
EVER,SOFTWARE,ML_NAME_IMPUTED,C2
EBC,FINANCE,RULE,B
ECBK,FINANCE,RULE,B
ELTX,BIO,RULE,B
EDUC,CONSUMER,RULE,B
EEFT,CONSTRUCT,ML_NAME_IMPUTED,C3
EXLS,SOFTWARE,ML_NAME_IMPUTED,C3
DYAI,SHIP_DEF,ML_NAME_IMPUTED,C3
ESQ,FINANCE,RULE,B
ENGN,BIO,RULE,B
ENGS,ENERGY,ML_NAME_IMPUTED,C2
EVGN,SOFTWARE,ML_NAME_IMPUTED,C3
EVGO,SEMI,ML_NAME_IMPUTED,C3
ECX,SOFTWARE,ML_NAME_IMPUTED,C2
EHLD,SEMI,ML_NAME_IMPUTED,C3
ELTK,SEMI,ML_NAME_IMPUTED,C3
ETS,SOFTWARE,ML_NAME_IMPUTED,C3
EQPT,SOFTWARE,ML_NAME_IMPUTED,C3
EOLS,SEMI,ML_NAME_IMPUTED,C3
EYPT,BIO,RULE,B
ELUT,SOFTWARE,ML_NAME_IMPUTED,C2
ESCA,SEMI,ML_NAME_IMPUTED,C3
EBAY,SEMI,ML_NAME_IMPUTED,C3
ELVN,BIO,RULE,B
ERAS,SOFTWARE,ML_NAME_IMPUTED,C3
EDHL,SOFTWARE,RULE,B
ENLT,ENERGY,RULE,B
EXPO,CONSTRUCT,ML_NAME_IMPUTED,C3
ENLV,BIO,RULE,B
ELWT,CONSUMER,ML_NAME_IMPUTED,C3
EEIQ,CONSUMER,RULE,B
EXC,ENERGY,EXPLICIT,A
EPOW,ENERGY,RULE,B
EXE,ENERGY,RULE,B
EXOZ,CONSTRUCT,ML_NAME_IMPUTED,C3
DXST,SOFTWARE,ML_NAME_IMPUTED,C3
EBON,TELCO_MEDIA,ML_NAME_IMPUTED,C3
ECOR,SOFTWARE,ML_NAME_IMPUTED,C3
EDSA,BIO,RULE,B
EDTK,CONSUMER,RULE,B
EGAN,BATTERY,ML_NAME_IMPUTED,C3
ELDN,BIO,RULE,B
ELVA,IT_HW,ML_NAME_IMPUTED,C3
ENSG,TELCO_MEDIA,ML_NAME_IMPUTED,C3
ENTG,SEMI,ML_NAME_IMPUTED,C3
EOCN,SOFTWARE,ML_NAME_IMPUTED,C3
EQ,CONSUMER,ML_NAME_IMPUTED,C3
ESEA,SEMI,ML_NAME_IMPUTED,C3
ESLT,IT_HW,RULE,B
ESTA,TELCO_MEDIA,ML_NAME_IMPUTED,C3
ESYN,CONSTRUCT,ML_NAME_IMPUTED,C3
EVCM,CONSUMER,ML_NAME_IMPUTED,C3
EVLV,IT_HW,RULE,B
EXPE,TELCO_MEDIA,ML_NAME_IMPUTED,C1
FEIM,IT_HW,RULE,B
FCEL,ENERGY,RULE,B
FNKO,SOFTWARE,ML_NAME_IMPUTED,C2
FLGT,BIO,RULE,B
FABC,SOFTWARE,RULE,B
FNLC,FINANCE,RULE,B
FRBA,FINANCE,RULE,B
FCUV,IT_HW,ML_NAME_IMPUTED,C3
FLD,SOFTWARE,ML_NAME_IMPUTED,C2
FRBT,SOFTWARE,ML_NAME_IMPUTED,C1
FLYW,CHEM_STEEL,ML_NAME_IMPUTED,C3
FLL,CONSUMER,RULE,B
FATE,BIO,RULE,B
FATN,CONSUMER,ML_NAME_IMPUTED,C3
FELE,FINANCE,ML_NAME_IMPUTED,C3
FLXS,SHIP_DEF,RULE,B
FCFS,CONSUMER,ML_NAME_IMPUTED,C3
FGNX,IT_HW,ML_NAME_IMPUTED,C3
FBDT,FINANCE,ML_NAME_IMPUTED,C3
FIBK,FINANCE,ML_NAME_IMPUTED,C2
FLYE,TELCO_MEDIA,ML_NAME_IMPUTED,C3
FISI,FINANCE,RULE,B
FAST,SHIP_DEF,EXPLICIT,A
FISN,AUTO,ML_NAME_IMPUTED,C3
FBGL,CONSTRUCT,ML_NAME_IMPUTED,C3
FIEE,CONSUMER,ML_NAME_IMPUTED,C3
FEMY,CONSTRUCT,ML_NAME_IMPUTED,C3
FIVE,CONSUMER,ML_NAME_IMPUTED,C3
FENC,BIO,RULE,B
FRGT,CONSTRUCT,RULE,B
FIVN,SEMI,ML_NAME_IMPUTED,C3
FMNB,FINANCE,RULE,B
FCHL,SOFTWARE,ML_NAME_IMPUTED,C3
FOX,TELCO_MEDIA,EXPLICIT,A
FBIO,BIO,RULE,B
FOSL,TELCO_MEDIA,ML_NAME_IMPUTED,C3
